tenant_id,company_id,lov_type_code,key_data,val_data,created_by,created_at,updated_by,updated_at,is_disableable,is_active
1735757575,1735757575,TMZN,+01:00,"(GMT +1:00) Brussels, Copenhagen, Madrid, Paris",0,2018-03-05,,,FALSE,TRUE
1735757575,1735757575,TMZN,+02:00,"(GMT +2:00) Kaliningrad, South Africa",0,2018-03-05,,,FALSE,TRUE
1735757575,1735757575,TMZN,+03:00,"(GMT +3:00) Baghdad, Riyadh, Moscow, St. Petersburg",0,2018-03-06,,,FALSE,TRUE
1735757575,1735757575,TMZN,+03:30,(GMT +3:30) Tehran,0,2018-03-06,,,FALSE,TRUE
1735757575,1735757575,TMZN,+04:00,"(GMT +4:00) Abu Dhabi, Muscat, Baku, Tbilisi",0,2018-03-07,,,FALSE,TRUE
1735757575,1735757575,TMZN,+04:30,(GMT +4:30) Kabul,0,2018-03-07,,,FALSE,TRUE
1735757575,1735757575,TMZN,+05:00,"(GMT +5:00) Ekaterinburg, Islamabad, Karachi, Tashkent",0,2018-03-08,,,FALSE,TRUE
1735757575,1735757575,TMZN,+05:30,"(GMT +5:30) Bombay, Calcutta, Madras, New Delhi",0,2018-03-08,,,FALSE,TRUE
1735757575,1735757575,TMZN,+04:45,"(GMT +5:45) Kathmandu, Pokhara",0,2018-03-09,,,FALSE,TRUE
1735757575,1735757575,TMZN,+06:00,"(GMT +6:00) Almaty, Dhaka, Colombo",0,2018-03-09,,,FALSE,TRUE
1735757575,1735757575,TMZN,+06:30,"(GMT +6:30) Yangon, Mandalay",0,2018-03-10,,,FALSE,TRUE
1735757575,1735757575,TMZN,+07:00,"(GMT +7:00) Bangkok, Hanoi, Jakarta",0,2018-03-10,,,FALSE,TRUE
1735757575,1735757575,TMZN,+08:00,"(GMT +8:00) Beijing, Perth, Singapore, Hong Kong",0,2018-03-11,,,FALSE,TRUE
1735757575,1735757575,TMZN,+08:45,(GMT +8:45) Eucla,0,2018-03-11,,,FALSE,TRUE
1735757575,1735757575,TMZN,9,"(GMT +9:00) Tokyo, Seoul, Osaka, Sapporo, Yakutsk",0,2018-03-12,,,FALSE,TRUE
1735757575,1735757575,TMZN,+09:30,"(GMT +9:30) Adelaide, Darwin",0,2018-03-12,,,FALSE,TRUE
1735757575,1735757575,TMZN,10,"(GMT +10:00) Eastern Australia, Guam, Vladivostok",0,2018-03-13,,,FALSE,TRUE
1735757575,1735757575,TMZN,10.3,(GMT +10:30) Lord Howe Island,0,2018-03-13,,,FALSE,TRUE
1735757575,1735757575,TMZN,+11:00,"(GMT +11:00) Magadan, Solomon Islands, New Caledonia",0,2018-03-14,,,FALSE,TRUE
1735757575,1735757575,TMZN,11.3,(GMT +11:30) Norfolk Island,0,2018-03-14,,,FALSE,TRUE
1735757575,1735757575,TMZN,+12:00,"(GMT +12:00) Auckland, Wellington, Fiji, Kamchatka",0,2018-03-15,,,FALSE,TRUE
1735757575,1735757575,TMZN,+12:45,(GMT +12:45) Chatham Islands,0,2018-03-15,,,FALSE,TRUE
1735757575,1735757575,TMZN,+13:00,"(GMT +13:00) Apia, Nukualofa",0,2018-03-16,,,FALSE,TRUE
1735757575,1735757575,TMZN,+14:00,"(GMT +14:00) Line Islands, Tokelau",0,2018-03-16,,,FALSE,TRUE
1735757575,1735757575,WFTY,PERM,Permission Request,0,2018-03-17,,,FALSE,TRUE
1735757575,1735757575,WFTY,LEAV,Leave Request,0,2018-03-17,,,FALSE,TRUE
1735757575,1735757575,WFTY,OVER,Overtime Request,0,2018-03-18,,,FALSE,TRUE
1735757575,1735757575,WFTY,PROF,Profile Edit,0,2018-03-18,,,FALSE,TRUE
1735757575,1735757575,WFTY,BENF,Benefit Claim Request,0,2018-03-18,,,FALSE,TRUE
1735757575,1735757575,WFTY,MPP,Manpowerplanning Request,0,2018-03-18,,,FALSE,TRUE
1735757575,1735757575,WAPT,STRC,Structure,0,2018-03-19,,,FALSE,TRUE
1735757575,1735757575,WAPT,POST,Position,0,2018-03-19,,,FALSE,TRUE
1735757575,1735757575,WAPT,EMPL,Employee,0,2018-03-20,,,FALSE,TRUE
1735757575,1735757575,WAPT,HEAD,Head of Unit,0,2018-03-20,,,FALSE,TRUE
